"key","Brand","Product_id","Product_url","Sku_name"
"","Firewire","7217901666347","null","S Boss Ibolic Volcanic"
"","Creatures","1796168712235","null","Sex Wax Orange Cool"
"","Lost","7216553328683","https://surfboardempire.com.au/products/radripper","The Ripper"
"","Volcom","7209165520939","null","Volcom Stone LSE Tee"
"","Channel Islands","7209887957035","null","Dumpster Diver 2"
"","MF Softboards","4849017225259","null","Little Marley Softboard"
"","MF Softboards","7196561113131","littlemarleysoftboard","MF x SBE Beastie Softboard"
"","Lost","7203667116075","https://surfboardempire.com.au/products/driver-30-squash","RNF 96 - Long Toe"
"","Lost","7203667214379","https://surfboardempire.com.au/collections/lost","Smooth Operator - Long Toe"
"","Futures","7203320266795","null","Aipa X Mayhem Torches 5-Fin"
"","Pyzel","7200502808619","https://surfboardempire.com.au/products/radius","Radius Prime Squash"
"","Pyzel","7200502775851","https://surfboardempire.com.au/products/radius","Radius Prime Round"
"","Ocean & Earth","7138896248875","null","Indo 5 Panel Surf Cap"
"","Rip Curl","7138896478251","null","Vaporcool Elite Flexfit SB Cap"
"","Sun Bum","7141150949419","null","Clear 50+ Lotion"
"","Rip Curl","7150071349291","null","Vaporcool Delta Flexfit Cap"
"","Rip Curl","7150071382059","null","Wetsuit Icon Mid Brim Hat"
"","Former","7196532244523","null","Embrace Cap"
"","Former","7196532277291","null","Suspension T-Shirt"
"","Former","7196532310059","null","Utopic T-Shirt"
"","Former","7196532342827","null","Anderson 18 Trunk"
"","Former","7196532441131","null","Reynolds Striped Short Sleeve Shirt"
"","Former","7196532506667","null","Reynolds Distend Walkshort"
"","Ocean & Earth","7196532736043","null","Mens Surf Shirt Long Sleeve"
"","Captain Fin Co","7196532211755","null","Yago Dora Tri Fin"
"","Rip Curl","7150071414827","null","Vaporcool Flexfit Trucker"
"","Rip Curl","7150071480363","null","Vaporcool Phaser Flexfit Cap"
"","O'Neill","7152079306795","null","Lancaster Hat"
"","Patagonia","7159298490411","null","P-6 Label Maclure Hat"
"","Patagonia","7159298621483","null","M's Sunrise Rollers Responsibili-Tee"
"","FK","7067568767019","null","FK Longboard Allrounder Cover"
"","Creatures","7129850347563","null","Fish Icon"
"","Creatures","7129850380331","null","Shortboard Icon"
"","Ocean & Earth","7196532834347","null","Polyester Resin"
"","Ocean & Earth","7196532801579","null","Freestanding Board Rack"
"","Rip Curl","7159298555947","null","Script Wave Bloom Open Toe"
"","Patagonia","7159298785323","null","Atom Sling"
"","Patagonia","7159298850859","null","Recycled Market Tote"
"","Patagonia","7159298916395","null","Fitz Roy Icon Trad Cap"
"","Rip Curl","7159298949163","null","Brand Icon Tee"
"","Rip Curl","7159298981931","null","Bondi Bloom Open Toe"
"","Rip Curl","7159299047467","null","Searchers Canvas Adjustable Cap"
"","O'Neill","7159299899435","null","Wet Mat"
"","Joel Fitzgerald Surfboards","7159299538987","null","Cosmic Twin SW"
"","Joel Fitzgerald Surfboards","7195199176747","https://surfboardempire.com.au/pages/contact-new","Space Hawk (with spray)"
"","Joel Fitzgerald Surfboards","7195204452395","null","Dreamcatcher (clear)"
"","O'Neill","6690616016939","null","Hyperfreak TB3X Neo/Lycra Long Sleeve Crew"
"","Joel Fitzgerald Surfboards","7196492628011","https://surfboardempire.com.au/pages/contact-new","Dreamcatcher with Tint"
"","Vans","7074437955627","null","Ultrarange VR3"
"","O'Neill","7159299080235","null","Thermo X Long Sleeve Crew"
"","Rip Curl","7159299276843","null","La Isla Bloom Open Toe"
"","O'Neill","7159299702827","null","Trvlr UPF Traverse Short Sleeve Shirt"
"","Rip Curl","7159299997739","null","Classic Surf Bloom Open Toe"
"","O'Neill","7159300096043","null","Trlvr UPF Traverse Stripe Short Sleeve Shirt"
"","Creatures","7159834214443","null","Bodyboard Leash Plugs"
"","Joel Fitzgerald Surfboards","7195200225323","null","Space Hawk (clear)"
"","Joel Fitzgerald Surfboards","7159299571755","https://surfboardempire.com.au/products/temples-twin-with-spray","Cosmic Twin SW (With Spray)"
"","Futures","1796818370603","null","AM3 Honeycomb Tri Fins"
"","Ryder","7159299178539","null","Skimboard"
"","Thunderbolt","7193717932075","https://87tv90wb4okld5bc-25903862.shopifypreview.com/products/fcsiipowertwinpgfins","Mid 6 Twin - Thunderbolt Red"
"","Thunderbolt","7193717276715","https://87tv90wb4okld5bc-25903862.shopifypreview.com/products/fcs-ii-harley-mid-pc-tri-quad-fins","Mid 6 Mini"
"","Thunderbolt","7193712066603","null","Moe Mini - Thunderbolt Red"
"","Rip Curl","6864817061931","null","Wetsuit Icon Tee"
"","Sun Bum","7140853514283","null","Mineral SPF 50+ Sunscreen Lotion"
"","Patagonia","7159298883627","null","Quandary Brimmer"
"","Patagonia","7159298818091","null","M's Baggies Longs - 7 In"
"","Rip Curl","7124543668267","null","Brand Logo Bloom Open Toe"
"","O'Neill","7152079274027","null","Hyperfreak Hydro Tech 19 Boardshort"
"","O'Neill","7159300128811","null","Trvlr Expedition 20"""
"","Vans","7180170559531","null","Old Skool Vr3"
"","Rip Curl","7124543701035","null","Icons Of Surf Bloom Open Toe"
"","Rip Curl","7138896445483","null","Wetsuit Icon Trucker"
"","Firewire","7192453513259","https://surfboardempire.com.au/collections/firewire-1","S Boss Ibolic"
"","Otis","7138897297451","null","Divide"
"","O'Neill","7159834968107","null","Trvlr Upf Staple"
"","FK","7168433160235","null","FK Gold Wax 85g"
"","FK","7168433389611","null","Phix Super Mini Durarezn 1oz"
"","Patagonia","7180166037547","null","M's Funhoggers Shorts"
"","Patagonia","7180166594603","null","M's Fitz Roy Wild"
"","Patagonia","7180166692907","null","M's Baggies Naturals"
"","Patagonia","7180166889515","null","M's Summit Swell Organic T-Shirt"
"","Patagonia","7180166922283","null","Surf Brimmer Hat"
"","Rip Curl","7165398941739","null","Icons UPF Brushed Long Sleeve"
"","Rip Curl","7165399040043","null","Icons UPF Brushed Short Sleeve"
"","Limited Edition","7165768466475","null","Short Fin Socks"
"","Limited Edition","7165768728619","null","Premium Bodyboarding Fins"
"","Limited Edition","7165768761387","null","Sylock Swim Fin"
"","Ocean & Earth","7138895986731","null","Owen Wright Lite Trac Pro Traction"
"","Ocean & Earth","7138896019499","null","Ryan Callinan Lite Trac Pro Traction"
"","Ocean & Earth","7138896117803","null","Dakoda Walters Lite Trac Pro Traction"
"","Ocean & Earth","7138896150571","null","Tyler Wright Lite Trac Pro Traction"
"","Ocean & Earth","7138896183339","null","Kanoa Igarashi Lite Trac Pro Traction"
"","Gorilla Grip","7139335897131","null","Ozzie Traction"
"","Ocean & Earth","7140854366251","null","Frederico Morais Lite Trac Pro Pad"
"","Catch Surf","7150071742507","null","Beater Original 54 Finless - Lost"
"","Rip Curl","7165403889707","null","Mirage Medina"
"","Pyzel","7187702644779","https://surfboardempire.com.au/collections/pyzel","Precious"
"","Yow","7184216358955","null","Medina x Yow Camo 33.5″ Surfskate Panther"
"","Yow","7184216391723","null","Mick Fanning x Yow Falcon Performer 33.5"" Surfskate Red"
"","Yow","7184216457259","null","Mick Fanning x Yow Falcon Driver 32.5"" Surfskate Green"
"","Yow","7184216096811","null","Hossegor 29"" Grom Series Yow Surfskate Tie Dye"
"","Yow","7184216129579","null","Coxos 31"" Yow Surfskate Blue"
"","Yow","7184216162347","null","Arica 33"" Yow Surfskate Red"
"","Yow","7184216227883","null","Skalle 34"" Christenson x Yow Surfskate Black"
"","Yow","7184216260651","null","Hole Shot 33.85"" Christenson x Yow Surfskate Purple"
"","Yow","7184216293419","null","C-Hawk 33"" Christenson x Yow Surfskate Blue"
"","Yow","7184216326187","null","Shadow 34"" Pyzel x Yow Surfskate Blue"
"","FK","7168433094699","null","Storm Series 60L Duffle dry Bag"
"","Not specified","7180166955051","null","F-Light Posse Midnight"
"","Creatures","7180166529067","null","Wax Flex-Tub Multi: Platinum"
"","Creatures","7180166561835","null","Wax Flexi-Tub: Platinum"
"","Ocean & Earth","7180166987819","null","Water Key Pouch"
"","Rusty","7131087142955","null","Boards For Lords Short Sleeve Tee"
"","Rusty","7129849462827","null","Stalker Short Sleeve Tee"
"","Rusty","7129849561131","null","Comp Wash Short Sleeve Tee"
"","Rusty","7138896511019","null","Slowmo Short Sleeve Tee"
"","Rusty","7138897100843","null","Ole Faithful short Sleeve Tee"
"","Rusty","7141150916651","null","Skurvy Dog Short Sleeve Tee"
"","Rusty","7165401563179","null","Competition Tank"
"","Rusty","7165402054699","null","Irie Eye Short Sleeve Tee"
"","Rusty","7165402284075","null","One Hit Competition Short Sleeve Tee"
"","Rusty","7180169904171","null","Filigree Short Sleeve Tee"
"","Rusty","7180169936939","null","Gr8ful H8ful Short Sleeve Tee"
"","Sharpeye","7180167217195","https://surfboardempire.com.au/collections/sharpeye-surfboards","Synergy YTH"
"","Sharpeye","7180167315499","https://surfboardempire.com.au/collections/sharpeye-surfboards","Inferno 72 YTH"
"","Epokhe","7074437791787","null","SZEX"
"","Epokhe","7074437103659","null","Suede By Evan Mock"
"","Epokhe","7184216719403","null","Candy X Flowershop"
"","Epokhe","7184216752171","null","Candy"
"","Epokhe","7074437300267","null","Reprise"
"","Epokhe","7074438610987","null","Wilson"
"","Epokhe","7180165808171","null","Veil"
"","Epokhe","7180165906475","null","Frequency"
"","Epokhe","7180165873707","null","Guilty x Thomas Townend"
"","Epokhe","7074430910507","null","Ceremony"
"","Epokhe","7074437693483","null","Reprise x Jack Freestone"
"","Epokhe","7180165840939","null","Stereo x Ethan Osborne"
"","FCS","7180169543723","null","FCSII Carver Tri  Retail"
"","FCS","7184216031275","null","Performer Quad Rear Fins"
"","Sharpeye","7180167249963","https://surfboardempire.com.au/collections/sharpeye","Cheat Code"
"","Channel Islands","7180168167467","null","Modern Flag SS Tee"
"","Channel Islands","7180168233003","https://makers.knownsupply.com/","Quality Goods SS Tee"
"","Channel Islands","7180168265771","null","Horseshoe SS Tee"
"","Channel Islands","7180168298539","https://makers.knownsupply.com/","Channel Islands Happy 24/7 SS Tee"
"","Catch Surf","7168403144747","null","Beater 54 Pro Santa Cruz Twin Softboard"
"","Catch Surf","7168403111979","null","Beater Pro 54 Twin Jamie O'Brien Softboard"
"","MF Softboards","7165398319147","null","Alley Cat"
"","JS Surfboards","7165402906667","null","Big Baron Softboard"
"","Catch Surf","7168403177515","null","Wave Bandit EZ Rider Tina Cohen Softboard"
"","Captain Fin Co","7074430550059","null","Chippa Wilson  + Neal Purchase Jr. Twin + Trailer"
"","Captain Fin Co","7150071775275","null","Eithan Osborne Heart ST"
"","FCS","7180167348267","null","FCS II HS PC Aircore Tri-Quad"
"","FCS","7180167282731","null","FCS II HS PC Aircore Tri Retail Fins"
"","FCS","1796820860971","null","FCS Moulded Steel Keys"
"","Volcom","7140854661163","null","Surf Vitals B Stack Hybrid Walkshort"
"","Volcom","7165399236651","null","FA Ozzy Wrong ADJ Hat"
"","Volcom","7165399597099","null","FA Ozzy Wrong Stoney Trunk 17"
"","Volcom","7165399662635","null","FA Ozzy Wrong Stoney 19"
"","Volcom","7165399760939","null","Surf Vitals J Robinson 20 Boardshort"
"","Volcom","7165400383531","null","Mod Iconic Stone 19"
"","Volcom","7165400776747","null","Arched Liberators 18"
"","Volcom","7165399367723","null","FA Ozzy Wrong SST"
"","Volcom","7165399826475","null","FA Ozzy Wrong Woven SS"
"","Volcom","7165400449067","null","Delights FTY SST"
"","Volcom","7165401038891","null","Stone Stoker FTY SST"
"","Volcom","7180166463531","null","AUS Solid Tee"
"","Volcom","7180166496299","null","AUS Wash Tee"
"","Volcom","7165400285227","null","Ozzie Towel"
"","Volcom","7165400252459","null","Hooded Changing Towel"
"","Volcom","7165398876203","null","FA Ozzy Wrong Hooded Towel"
"","Surfboard Empire","7180163678251","null","Enjoy Tee"
"","Surfboard Empire","7180163645483","null","Enjoy Byron Tee"
"","Rusty","7182852161579","https://surfboardempire.com.au/collections/rusty-surfboards/products/what","SD RT RE"
"","Pyzel","7182585987115","null","Puerto Padi"
"","Rusty","7180167053355","null","1984 Round"
"","Rusty","7180167020587","null","1984 Round (with spray)"
"","Surfboard Empire","7180163711019","null","SBE x Mayhem Rad Ripper Tee"
"","Lost","7168177438763","https://surfboardempire.com.au/products/driver-30-squash","Rad Ripper Swallow x SBE (RED)"
"","Lost","7168177405995","https://surfboardempire.com.au/products/driver-30-squash","Rad Ripper Swallow x SBE (BLUE)"
"","Lost","7168178356267","https://surfboardempire.com.au/products/driver-30-squash","Rad Ripper Swallow x SBE (GREY)"
"","MR","7179811782699","null","Turbo Channel Twin + 1"
"","Rusty","7178183016491","https://e1csrhc6uy8mrmhf-25903862.shopifypreview.com/products/hatchet-flat-deck","Hatchet Dark Arts"
"","Former","7168403374123","null","Shatter 20 Surf Cargo"
"","Former","7168403406891","null","Pivot Crux T-Shirt"
"","Former","7177016705067","null","Distend Denim Walkshort"
"","Former","7177016672299","null","Void Wishing 20' Trunk"
"","Former","7177016639531","null","Tribal Boonie"
"","Former","7177016606763","null","Manners 20' Trunk"
"","Former","7177016573995","null","Wishing T-Shirt"
"","Former","7177016541227","null","Wishing Cap"
"","Former","7177016508459","null","Tribal Crux T-Shirt"
"","Former","7177016475691","null","Prayer Cargo Walkshort"
"","Former","7177016442923","null","Vivian Check SS Shirt"
"","Former","7177016410155","null","Knot T-shirt"
"","Former","7177016344619","null","Chun's Dog T-Shirt"
"","Former","7177016311851","null","Prayer Cargo Pant"
"","Former","7177016279083","null","Distend Wishing Jean"
"","Former","7168403341355","null","Press T-Shirt"
"","Former","7168403308587","null","Press Canvas Bucket Hat"
"","Former","7168403275819","null","Heritage Cap"
"","Sharpeye","6835702628395","null","#77+"
"","Sharpeye","7174044713003","null","Inferno 72 - C1"
"","Sharpeye","7174044614699","null","Inferno FT- C1"
"","Rusty","7171907780651","null","Blade (With Channels)"
"","Rusty","7117616119851","null","Blade"
"","Firewire","7171608379435","null","Great White Twin"
"","Lost","7171609133099","null","Crowd Killer Round"
"","FCS","7168713949227","null","FCS II DHD and MFPC Tri Quad Fins"
"","FK","6929547427883","null","FK Core Double Cover"
"","FK","6900878049323","null","FK One Fit Stretch Cover"
"","FK","6779783184427","null","Core Lite Leash"
"","FK","6779783151659","null","Core Leash"
"","FK","6779764998187","null","Longboard Knee Leash"
"","FK","6779764867115","null","Longboard Ankle Leash"
"","FK","6779712503851","null","2.5mm Centre Traction"
"","FK","6779689009195","null","Fish Traction"
"","FK","6779688714283","null","Retro Traction"
"","FK","6779681177643","null","Atomic Traction"
"","FK","6779108720683","null","Comp Leash"
"","FK","6688606617643","null","Surf Impact Vest"
"","FK","6688606486571","null","Micro Grip"
"","FK","6679446028331","null","Tone 2 Traction"
"","FK","6585816809515","null","FK Key Safe Regular"
"","FK","4853852307499","null","FK Key Safe Deluxe"
"","FK","4416732266539","null","FK Bike Surfboard Rack"
"","FK","1810468798507","null","FK Tie Downs"
"","FK","1810410242091","null","FK AllRounder Funboard Cover"
"","FK","1810408603691","null","FK Longboard Stretch Cover"
"","FK","1810407063595","null","FK Funboard Stretch Cover"
"","FK","1810396872747","null","Tripple Traction"
"","FK","1810395824171","null","Panther Traction"
"","Joel Fitzgerald Surfboards","7165799104555","null","Cosmic Twin Triple Stringer"
"","Surf Mud","7160508350507","null","Surf Mud Mineral Sunscreen SPF50+"
"","Futures","7163216461867","null","STRETCH QUAD"
"","Futures","7163216429099","null","LANDING PAD"
"","Futures","7163216396331","null","GERRY LOPEZ 5-FIN"
"","Futures","7163216363563","null","ANDO BLACKSTIX 4.0"
"","Futures","7163216330795","null","JJF BIG WAVE QUAD"
"","Futures","7163216298027","null","GRANT NOBLE 10"""
"","Futures","7163216265259","null","SEAFURY FISH PAD"
"","Futures","7163216232491","null","Pyzel Bobcat Twin"
"","O'Neill","7153375576107","null","Hyperfreak 2mm Chest Zip Long Sleeve Spring Suit"
"","JS Surfboards","7159834181675","https://surfboardempire.com.au/products/xero-hyfi-20-easy-rider","Raging Bull Easy Rider HYFI 2.0"
"","JS Surfboards","7159834509355","https://surfboardempire.com.au/collections/js-surfboards","Xero Gravity HYFI 2.0"
"","JS Surfboards","7159834247211","https://surfboardempire.com.au/collections/js-surfboards","Xero Gravity Easy Rider HYFI 2.0"
"","Former","7117622411307","null","Distend Walkshort"
"","Former","7159299670059","null","Still Life T-Shirt"
"","Former","7159299801131","null","Still Life Cap"
"","Former","7159299964971","null","Press Control 18.5 Trunk"
"","Former","7159299375147","null","Swans Baggy Trunk"
"","Catch Surf","1872127229995","null","Odysea x Lost RNF Softboard"
"","Creatures","4504549359659","null","Reliance III Lite Traction"
"","Catch Surf","4856217862187","null","Odysea Log Kalani Robb Pro Softboard"
"","Former","7159299342379","null","Plaid Control 18.5 Trunk"
"","Former","7159299309611","null","Franchise Slant Cap"
"","Former","7159299244075","null","Replica Cap"
"","Creatures","1829311610923","null","Superlite Pro Leash"
"","Volcom","7150071709739","null","Surf Vitals J Robinson 2mm Jkt"
"","JS Surfboards","7150071545899","null","JS MFC Twin Fin"
"","Christenson","7150071578667","null","OP1 with Spray"
"","JS Surfboards","7138896576555","https://surfboardempire.com.au/products/js-pc-carbon-tri-fins","El Baron PE"
"","Misfit","7150071283755","null","Beach Cloud - Primitek"
"","Misfit","7150071250987","null","Yandina Speedway - Primitek"
"","Misfit","7150071218219","null","Speed Egg Twin - Primitek"
"","Captain Fin Co","7150071971883","null","Big Patch Hat"
"","Captain Fin Co","7150071939115","null","Big Buckets Hat"
"","Captain Fin Co","7150071906347","null","Lloyd Corduroy Hat"
"","Captain Fin Co","7150071873579","null","Fin Wheel Corduroy Hat"
"","Captain Fin Co","7150071840811","null","Crew Surf Hat"
"","Captain Fin Co","7150071808043","null","College Hat"
"","Epokhe","7150072004651","null","Machina"
"","Hayden Shapes","7140853547051","https://surfboardempire.com.au/collections/surfboards-1/products/cohort-ii-future-flex","Cohort II Future Flex - Moon Patrol"
"","Captain Fin Co","7146658299947","null","Chippa Wilson New Bones ST"
"","JS Surfboards","7150071513131","null","JS MFC Thruster Fin"
"","Joel Fitzgerald Surfboards","7152079372331","https://surfboardempire.com.au/products/joel-fitz-stabiliser-twin-fins","Temples Twin (Clear)"
"","Joel Fitzgerald Surfboards","7152079339563","https://surfboardempire.com.au/products/joel-fitz-stabiliser-twin-fins","Temples Twin (With spray)"
"","Pyzel","7110052151339","https://surfboardempire.com.au/products/ghost","Red Tiger Dark Arts (Red Deck)"
"","Pyzel","7110052118571","null","Red Tiger XL Dark Arts (Red Deck)"
"","Pyzel","7150491009067","https://surfboardempire.com.au/products/ghost","Red Tiger XL Dark Arts"
"","Pyzel","7150490943531","https://surfboardempire.com.au/products/ghost","Red Tiger Dark Arts"
"","Pyzel","7119542222891","null","White Tiger Dark Arts"
"","Epokhe","7074436612139","null","Stereo"
"","Epokhe","7074433859627","null","Kino"
"","Epokhe","7074431959083","null","Dylan"
"","Epokhe","7074433597483","null","Guilty"
"","Rusty","7138898542635","https://surfboardempire.com.au/products/miso-duplicate","The Deuce"
"","Ocean & Earth","7140854399019","null","Ryan Callinan 3 Piece Pro Pad"
"","Rip Curl","7140854464555","null","Mirage Activate Ultimate Boardshort"
"","Rip Curl","7140854497323","null","Mirage Medina-Boy Boardshort"
"","Rip Curl","7140854530091","null","Mirage Quality Surf Products"
"","Vans","7138897985579","null","Gas Station Logo Short Sleeve Tee"
"","Gorilla Grip","7139335798827","null","Geiselman Traction"
"","Vans","7140854890539","null","Off The Wall Sounds Short Sleeve Tee"
"","Volcom","7141151113259","null","V Ent Noa Deane Sock"
"","Volcom","7141151604779","null","Surf Vitals Yago Dora 19 Boardshort"
"","Volcom","7141151703083","null","Mod Iconic Stone 19 Boardshort"
"","Volcom","7141151834155","null","Lido Solid Mod 20 Boardshort"
"","Volcom","7141151539243","null","Medley Stoney 19 Boardshort"
"","Volcom","7141151899691","null","V Ent Noa Deane Pant"
"","Volcom","7141151014955","null","V Ent Noa Deane Denim Jeans"
"","Volcom","7140854726699","null","Surf Vitals B Stack Mod 20 Boardshort"
"","Volcom","7141151146027","null","V Ent Noa Deane Crew Shirt"
"","Volcom","7140854857771","null","Caden Plaid Long Sleeve Tee"
"","Volcom","7140854825003","null","Surf Vitals B Stack Jacket"
"","Volcom","7141151506475","null","Skate Vitals Simon B Woven Shirt"
"","Volcom","7141151768619","null","Skate Vitals Simon B 2 Tee"
"","Volcom","7141151735851","null","Fty Molchat Tee"
"","Volcom","7141151670315","null","Ripple Stone Lse Tee"
"","Volcom","7141151440939","null","Westgames Bsc Tee"
"","FCS","6929547198507","null","FCS II Performer Neo Glass Pacific Quad Fins"
"","Volcom","7140854759467","null","Fa Nando Von Arb Tee"
"","Volcom","7141151277099","null","Ventilator Boonie Bucket hat"
"","Volcom","7141151244331","null","Full Stone Cheese Hat"
"","Volcom","7141151211563","null","Embossed Stone Adjustable Hat"
"","Volcom","7141151178795","null","Full Stone Heather Flexfit Hat"
"","Volcom","7141151080491","null","Full Stone Dad Hat"
"","Volcom","7141151047723","null","Stone Tech Flexfit Delta Hat"
"","Volcom","7140854628395","null","Full Stone Flexfit Hat"
"","Volcom","7140854595627","null","Surf Vitals B Stack Boonie Hat"
"","Volcom","7140854562859","null","Stone Hooded Towel"
"","Futures","7141495308331","null","Mayhem Twin Trailer Alpha Series"
"","FCS","7140855054379","null","FCS Comp Essential Leash (Small Cuff)"
"","FCS","7140853907499","null","Otis Carey Eco Traction"
"","FCS","7140853776427","null","T-3 Pin Eco Traction"
"","FCS","7140853678123","null","T-3 Mid Eco Traction"
"","FCS","7139316138027","null","FCS Comp Classic Leash"
"","FCS","7080296546347","null","JS PC Carbon Tri Fins"
"","FCS","7117623001131","null","VFS Soft Tri Fin Set"
"","FCS","7140854136875","null","FCS II Performer Twin +1 PG Fins"
"","FCS","7140854169643","null","FCS II PG Album Keel Fins"
"","FCS","7140854202411","null","FCS II Album Twin + 1 PG Fins"
"","FCS","7140854104107","null","FCS II Harley LB Tri Fins"
"","FCS","7140854071339","null","FCS II Harley Mid PC Tri-Quad Fins"
"","FCS","7140854038571","null","FCS II Christenson PG  Tri-Quad Fins"
"","FCS","7140853743659","null","FCS II Performer PG Keel Fins"
"","FCS","7140853710891","https://surfboardempire.com.au/products/fcsiimodernkeelpgtwinfins","FCS II Performer PG Keel Quad Fins"
"","FCS","7140854235179","https://surfboardempire.com.au/collections/fcs-fins","FCS II Mid Side Byte PG Fins"
"","FCS","7140854267947","https://surfboardempire.com.au/collections/fcs-fins","FCS II Mid Carver PG Fins"
"","FCS","7140854300715","https://surfboardempire.com.au/collections/fcs-fins","FCS II Otis Carey PG Twin + Stabiliser Fins"
"","FCS","7140854005803","https://surfboardempire.com.au/products/mid-length-crisis","FCS II PG Mid Single Fin"
"","FCS","7140854333483","https://surfboardempire.com.au/collections/fcs-fins","MF PC Tri Fins"
"","Firewire","7139579756587","https://surfboardempire.com.au/products/firewireseaside","Volcanic Helium Too Fish"
"","Former","7074436448299","https://surfboardempire.com.au/collections/former","Ruptured Scallop Trunk"
"","Former","7074432811051","https://surfboardempire.com.au/collections/former","Dire Control Trunk"
"","Former","7129850511403","https://surfboardempire.com.au/collections/former","Sincere Cap"
"","Former","7129850544171","https://surfboardempire.com.au/collections/former","Goodbye Lily Cap"
"","Former","7129850576939","https://surfboardempire.com.au/collections/former","Auction Hood"
"","Softech","4828063662123","null","Handshaped Sally Fitzgibbons Softboard"
"","Softech","4397567017003","null","The Roller Softboard"
"","Former","7138874851371","https://surfboardempire.com.au/collections/former","Momentum 20 Trunk"
"","Former","7138874818603","null","Malfunction Cap"
"","Former","7138874785835","null","Quandary T-Shirt"
"","Former","7138874753067","null","Icon Cap"
"","Former","7138874720299","null","Fractional T-Shirt"
"","Creatures","7129850445867","https://surfboardempire.com.au/collections/for-the-big-stuff","Reliance III Pin Tail Traction"
"","Channel Islands","7129850478635","https://surfboardempire.com.au/collections/channel-islands-1","Mixed Groove 2 Piece Flat Pad"
"","Creatures","7129850282027","https://surfboardempire.com.au/collections/creatures","Ethan Ewing Lite Pin Tail Ecopure"
"","Rusty","7134659739691","https://surfboardempire.com.au/products/miso-duplicate","Enough Said"
"","Rusty","7134659444779","https://surfboardempire.com.au/products/blade-duplicate","1984"
"","Rusty","7134659248171","https://surfboardempire.com.au/products/hatchet","Hatchet (Flat Deck)"
"","Veia","7063441702955","null","John John Florence Squash Tail Pro Pad"
"","Surfboard Empire","7131874197547","null","Express Manufacturing"
"","Rusty","7132278423595","https://surfboardempire.com.au/products/what","421 Fish"
"","JS Surfboards","7131087601707","null","Monsta 10"
"","Sharpeye","7131867447339","https://surfboardempire.com.au/collections/sharpeye-surfboards","Synergy - Round Tail"
"","Sharpeye","7131855454251","https://surfboardempire.com.au/collections/sharpeye-surfboards","Synergy - Squash Tail"
"","Sharpeye","7131654160427","https://surfboardempire.com.au/collections/sharpeye-surfboards","Synergy with Jacks Filler Spray - Squash Tail"
"","Channel Islands","7129850413099","null","Merrick Gudauskas 2+1 Fins"
"","Channel Islands","7130372276267","https://surfboardempire.com.au/products/amt-honeycomb-tri-fins","G-Skate (Spray)"
"","Patagonia","7074434777131","null","M's Bag Gi Shorts 7in"
"","Patagonia","7074434908203","null","M's Hydropeak Hybrid Walk Shorts - 19in."
"","Patagonia","7074434646059","null","M's LW All-Wear Hemp Volley Shorts"
"","Patagonia","7074434482219","null","M's LW All-Wear Hemp Shorts - 8 in."
"","FCS","7129295355947","https://surfboardempire.com.au/products/raging-bull-channel-bottom","FCS I JS ARC PC Tri Fins"
"","Channel Islands","7129293029419","https://surfboardempire.com.au/products/ci-pro-round-tail","CI 2. Pro"
"","JS Surfboards","7128892047403","null","Raging Bull Channel Bottom"
"","Catch Surf","6980137844779","null","Odysea Log Jimi Deane Pro Softboard"
"","Sharpeye","7117164445739","null","Inferno FT (Clear)"
"","Creatures","7093302624299","null","Proto 1.4"
"","Firewire","7126659563563","null","Sunday - Thunderbolt Red"
"","Firewire","7126659170347","null","Seaside & Beyond - Thunderbolt Red"
"","Gath","7124543766571","null","Surf Convertible Helmet"
"","Futures","7124543537195","null","Mayhem Evil Quad Fins"
"","FCS","7124543864875","null","Stretch Fun Board (Adjustable)"
"","FCS","7124543832107","null","Stretch All Purpose (Adjustable)"
"","Creatures","6977160740907","null","Grom Italo Ferreira Lite EcoPure"
"","Channel Islands","7117167099947","null","Lined Up Arch Pad"
"","Channel Islands","7117165690923","null","Reef Heazlewood 3 Piece Arch Pad"
"","Channel Islands","7117165330475","null","Parker Coffin 5 Piece Arch Pad"
"","Wild Things","6985303687211","null","Kye Fitz Twins Fins"
"","Wild Things","6985303654443","null","Joel Fitz + Stabiliser Twin Fins"
"","Rip Curl","7124355186731","null","Mirage Mason Backyards Boardshort"
"","Pyzel","7122363678763","https://surfboardempire.com.au/products/ghost","Red Tiger T23"
"","Lost","7119543992363","https://surfboardempire.com.au/products/driver-30-squash","3.0 Stub Driver"
"","Futures","7119911649323","null","Mayhem 3.0 Vapor Core Tri Fins"
"","Former","7074433761323","null","Florex T-Shirt"
"","Vans","7074430287915","null","Cold Ones Short Sleeve Tee"
"","Patagonia","7074433007659","null","Fitz Roy Icon Responsibili-Tee"
"","Patagonia","7074434187307","null","M's Microdini Hoody"
"","Patagonia","7074434711595","null","M's Microdini 1/2 Zip P/O"
"","Vans","7074431172651","null","Authentic Chino Loose Pant"
"","Former","7117622476843","null","Crux Pant"
"","Vissla","7074435858475","null","No See Ums Eco 18"" Walkshort"
"","Futures","7074433531947","null","F6 Legacy Quad Fins (Neutral)"
"","Futures","7111224950827","null","AM1 Techflex 5-Fin"
"","Futures","7111224983595","null","AM2 Techflex 5-Fin"
"","Futures","7117438222379","null","R4 Blackstix Tri Fins (Rake)"
"","Futures","7117438287915","null","R6 Blackstix Tri Fins (Rake)"
"","Futures","7117438320683","null","R8 Blackstix Tri Fins (Rake)"
